scheme_code,scheme_name,date,nav,fund_house,scheme_category
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-12-2016,31.5778,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-12-2016,31.6173,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-12-2016,31.8054,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-12-2016,32.0919,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-12-2016,32.0776,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-12-2016,32.1576,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-12-2016,32.3619,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-12-2016,32.25,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-12-2016,32.5093,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-12-2016,32.6371,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-12-2016,32.0904,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-12-2016,32.2736,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-12-2016,32.2203,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-12-2016,32.1706,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-12-2016,32.6471,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-11-2016,32.7938,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-11-2016,32.3852,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-11-2016,32.2954,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-11-2016,32.2696,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-11-2016,31.6558,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-11-2016,31.8969,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-11-2016,31.7987,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-11-2016,31.465,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-11-2016,32.0324,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-11-2016,31.9725,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-11-2016,32.0917,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-11-2016,31.9294,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-11-2016,33.0425,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-11-2016,33.9122,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-11-2016,33.7079,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-11-2016,34.1794,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-11-2016,34.1912,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-11-2016,34.1118,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-11-2016,34.6874,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-11-2016,34.8763,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-11-2016,35.3692,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-10-2016,35.2742,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-10-2016,35.1056,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-10-2016,35.19,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-10-2016,35.0645,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-10-2016,35.0094,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-10-2016,35.0213,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-10-2016,34.8173,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-10-2016,34.7616,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-10-2016,34.8396,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-10-2016,34.3414,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-10-2016,34.7682,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-10-2016,34.7014,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-10-2016,35.1907,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-10-2016,35.1869,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-10-2016,35.2964,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-10-2016,35.3256,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-10-2016,35.3535,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-10-2016,35.2722,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-09-2016,34.5758,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-09-2016,34.3278,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-09-2016,34.8625,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-09-2016,34.7497,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-09-2016,34.7529,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-09-2016,34.9991,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-09-2016,35.0227,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-09-2016,34.6859,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-09-2016,34.6832,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-09-2016,34.7558,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-09-2016,34.8283,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-09-2016,34.6304,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-09-2016,34.5255,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-09-2016,34.5872,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-09-2016,35.1591,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-09-2016,35.3805,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-09-2016,35.1675,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-09-2016,35.2977,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-09-2016,34.9656,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-09-2016,34.8799,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-08-2016,34.8669,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-08-2016,34.726,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-08-2016,34.3049,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-08-2016,34.3923,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-08-2016,34.3744,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-08-2016,34.4618,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-08-2016,34.3065,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-08-2016,34.2859,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-08-2016,34.4209,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-08-2016,34.4924,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-08-2016,34.3508,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-08-2016,34.3404,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-08-2016,34.4515,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-08-2016,34.3164,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-08-2016,34.2988,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-08-2016,34.7366,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-08-2016,34.8229,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-08-2016,34.6599,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-08-2016,34.3186,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-08-2016,34.2669,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-08-2016,34.7268,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-08-2016,34.7983,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-07-2016,34.7703,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-07-2016,34.7497,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-07-2016,34.2683,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-07-2016,34.0496,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-07-2016,34.2216,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-07-2016,33.8753,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-07-2016,33.6839,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-07-2016,33.7924,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-07-2016,33.4857,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-07-2016,33.468,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-07-2016,33.5625,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-07-2016,33.4704,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-07-2016,33.3,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-07-2016,33.343,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-07-2016,33.1952,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-07-2016,32.7291,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-07-2016,32.7902,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-07-2016,32.8067,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-07-2016,32.927,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-07-2016,32.8312,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-06-2016,32.8316,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-06-2016,32.5781,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-06-2016,32.2537,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-06-2016,32.0321,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-06-2016,31.8532,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-06-2016,32.4123,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-06-2016,32.3207,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-06-2016,32.4078,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-06-2016,32.419,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-06-2016,32.2788,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-06-2016,32.2203,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-06-2016,32.3829,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-06-2016,32.1206,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-06-2016,32.0592,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-06-2016,32.2419,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-06-2016,32.3337,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-06-2016,32.5067,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-06-2016,32.5025,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-06-2016,32.3609,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-06-2016,32.354,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-06-2016,32.4416,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-06-2016,32.4008,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-05-2016,32.2497,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-05-2016,32.3577,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-05-2016,32.2214,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-05-2016,31.8498,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-05-2016,31.3403,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-05-2016,30.7811,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-05-2016,30.9309,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-05-2016,31.0005,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-05-2016,31.0627,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-05-2016,31.3772,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-05-2016,31.4794,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-05-2016,31.3438,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-05-2016,31.161,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-05-2016,31.3966,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-05-2016,31.2078,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-05-2016,31.219,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-05-2016,31.123,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-05-2016,30.7528,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-05-2016,30.8117,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-05-2016,30.6917,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-05-2016,30.7931,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-05-2016,30.9972,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-04-2016,30.9525,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-04-2016,30.8209,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-04-2016,31.2075,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-04-2016,31.1508,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-04-2016,30.7373,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-04-2016,30.9638,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-04-2016,31.058,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-04-2016,31.1638,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-04-2016,31.1123,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-04-2016,30.947,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-04-2016,30.4671,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-04-2016,30.2098,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-04-2016,29.9438,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-04-2016,29.8722,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-04-2016,30.0595,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-04-2016,29.9676,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-04-2016,30.3538,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-04-2016,30.3141,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-03-2016,30.3426,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-03-2016,30.2039,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-03-2016,29.858,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-03-2016,29.9016,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-03-2016,30.2639,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-03-2016,30.256,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-03-2016,30.1955,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-03-2016,29.6795,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-03-2016,29.4553,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-03-2016,29.3725,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-03-2016,29.3713,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-03-2016,29.7399,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-03-2016,29.6476,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-03-2016,29.5812,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-03-2016,29.5713,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-03-2016,29.5397,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-03-2016,29.5697,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-03-2016,29.5679,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-03-2016,29.2089,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-03-2016,28.7737,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-02-2016,28.1303,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-02-2016,28.0774,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-02-2016,28.0521,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-02-2016,28.2435,Axis Mutual Fund,Equity Scheme - ELSS
